,ds_id,name,group,submitter,is_public,polarity,organism,organism_part,condition,source,raw_source,analyzer,raw_analyzer,matrix,raw_matrix,solvent,raw_solvent,rp,fdr5,fdr10,fdr20,fdr50
3735,2022-05-23_14h51m14s,Obj_25_thaw,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,None,Other,none,240000.0,110,255,444,347
3736,2022-05-23_14h50m59s,Obj_35_thaw,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,None,Other,none,240000.0,56,191,620,380
3737,2022-05-23_14h50m42s,Obj_45_thaw,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,None,Other,none,240000.0,77,176,814,709
3738,2022-05-23_14h50m02s,Obj_65_thaw,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,None,Other,none,240000.0,82,172,749,492
3739,2022-05-23_14h49m10s,Obj_150_thaw,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,None,Other,none,240000.0,59,101,569,320
3740,2022-05-23_14h47m09s,Obj_65_ice,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,Ice,Other,none,240000.0,54,91,782,1403
3741,2022-05-23_14h46m17s,Obj_100_ice,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,Ice,Other,none,240000.0,52,67,590,1374
3742,2022-05-23_14h46m46s,Obj_75_ice,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,Ice,Other,none,240000.0,60,75,283,1802
3743,2022-05-23_14h40m53s,Obj_Ice_,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,Ice,Other,none,240000.0,44,70,473,1672
3744,2022-05-23_14h27m35s,RawNG_Thawed,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,None,Other,none,240000.0,51,54,254,1530
3745,2022-05-23_14h36m21s,Obj_Frozen_,NCSU,Alena Joignant,True,Positive,mouse,liver,n/a,ESI,IRMALDESI,Orbitrap,Orbitrap,Other,None,Other,none,240000.0,44,83,362,1455
3746,2022-05-23_13h48m47s,20220519 praktikum-total ion count,HS Mannheim,James Cairns,True,Positive,human,hela,n/a,MALDI,MALDI,TOF,TOF reflector,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,10000.0,3,,,5
3747,2022-05-21_20h02m10s,S-2103-004078_Sec3_S3_SM_Neg_20220520_GZ,UTHSA,Guanshi Zhang,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,48,36,261,870
3748,2022-05-21_20h02m41s,S-2103-004150_Sec3_S3_SM_Neg_20220520_GZ,UTHSA,Guanshi Zhang,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,49,40,217,864
3749,2022-05-19_18h46m36s,Sequential_1-20006_chB.A_rs_SN0p5_PbP_centroid_MSI_export,PNNL,Gregory Vandergrift,True,Positive,rat,brain,wildtype,ESI,NanoDESI,FTICR,FTICR,Other,none,Other,none,600000.0,179,144,97,427
3750,2021-02-08_12h11m20s,20210205_1013x802_15um_CFZ_C29#4+IS_DHB_POS_mode_200-1000mz_70K_Laser39_6p5kV_200C_Slens80_Line_leftright_centroid,MALDI-MSI-UB,Landry Blanc,True,Positive,mouse,lung,diseased,MALDI,AP-SMALDI 5,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Toluene,Toluene/Propanol,49497.47468305833,2,42,121,2565
3751,2022-05-16_15h01m39s,PreviousGeoSerial2,NCSU,Kevan Knizner,True,Positive,mouse,liver,wildtype,Other,IR-MALDESI,Orbitrap,Orbitrap,Other,ice,Other,none,240000.0,92,259,967,1684
3752,2022-05-16_11h35m10s,brain_Maldi-2_Neg_CHCA_low-mz_KSS,ISAS,siva swapna,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Q-Exactive-Orbitrap,CHCA,CHCA,ACN,"90% ACN, 30% H2O with 0.1% TFA",120000.0,2,,31,592
3753,2022-05-16_11h31m22s,Brain_MALDI-2_Pos_lowmz_resamp1405,ISAS,siva swapna,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Q-Exactive-Orbitrap,CHCA,CHCA,ACN,"90% ACN, 30% H2O with 0.1% TFA",120000.0,7,4,30,852
3754,2022-05-16_10h25m14s,Brain_lower_MALDI-2_CHCA_pos,ISAS,siva swapna,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Q-Exactive-Orbitrap,CHCA,CHCA,ACN,"90% ACN, 30% H2O with 0.1% TFA",120000.0,4,,,9
3755,2022-05-16_10h08m14s,Brain_lower_MALDI-1_CHCA_Neg1405_low-mz,ISAS,siva swapna,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Q-Exactive-Orbitrap,CHCA,CHCA,ACN,"90% ACN, 30% H2O with 0.1% TFA",120000.0,3,,55,654
3756,2022-05-16_10h16m15s,Brain_lower_MALDI-2_CHCA_Neg1405,ISAS,siva swapna,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Q-Exactive-Orbitrap,CHCA,CHCA,ACN,"90% ACN, 30% H2O with 0.1% TFA",120000.0,1,,,
3757,2022-05-16_10h06m16s,Brain_lower_MALDI-1_CHCA_Neg1405,ISAS,siva swapna,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Q-Exactive-Orbitrap,CHCA,CHCA,ACN,"90% ACN, 30% H2O with 0.1% TFA",120000.0,1,,,
3758,2022-05-12_20h55m12s,Corriander_LAESI_Neg_Imagecal_100_S2_Neg,PNNL,mike taylor,True,Negative,coriandrum sativum,whole organism,n/a,Other,IR-MALDESI,Orbitrap,Q-Exactive-Orbitrap,Other,none,Other,none,197989.89873223333,24,131,473,1403
3759,2022-05-09_20h21m05s,024_ref1_glyc_pos_20220505_DV,PNNL,Dusan Velickovic,True,Positive,human,kidney,"ref_for_control_024, didn't pass qc",MALDI,MALDI,FTICR,7 T FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,2,,4,
3760,2022-05-07_01h01m45s,05042022_torti_c12_c13_v2,PNNL,mike taylor,True,Positive,human,ovary,tumor,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH,280000.0,8,,1,989
3761,2022-05-06_22h55m06s,05042022_torti_c12_c13_v2_erastin,PNNL,mike taylor,True,Positive,human,ovary,tumor,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH,280000.0,9,,44,1083
3762,2022-05-03_18h15m07s,20220502_dv_nglyc_newtunemethod,PNNL,Dusan Velickovic,True,Positive,human,kidney,control_024,MALDI,MALDI,FTICR,7 T FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,1,,,9
3763,2022-05-02_18h42m47s,20220429_dv_nglyc_test_wo_lockmass,PNNL,Dusan Velickovic,True,Positive,human,kidney,control_024,MALDI,MALDI,FTICR,7 T FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,1,,,3
3764,2022-05-02_18h38m15s,20220429_dv_nglyc_test_lockmass,PNNL,Dusan Velickovic,True,Positive,human,kidney,control_024,MALDI,MALDI,FTICR,7 T FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,1,,,2
3765,2022-04-29_00h45m20s,20220427_dv_nglyc_024_50um_01_20ppm,PNNL,Dusan Velickovic,True,Positive,human,kidney,control_024,MALDI,MALDI,FTICR,7 T FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,3,,1,1
3766,2022-04-23_00h59m51s,20220420_dv_nglyc_lung_7_100um_recalib2,PNNL,Dusan Velickovic,True,Positive,human,lung,patient7,MALDI,MALDI,FTICR,7 T FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,1,,,
3767,2022-04-22_13h43m51s,case4-39_V1_pos,None,Ilona Lipp,True,Positive,human,brain,control,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",EtOH,50% EtOH,141421.35623730952,5,11,104,730
3768,2022-04-22_13h53m22s,case3-49_CoS_pos,None,Ilona Lipp,True,Positive,human,brain,control,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",EtOH,50% EtOH,141421.35623730952,26,22,172,1304
3769,2022-04-22_13h50m55s,case3-49_MFS_pos,None,Ilona Lipp,True,Positive,human,brain,control,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",EtOH,50% EtOH,141421.35623730952,33,62,222,1252
3770,2022-04-20_00h02m30s,mac_p10_control_1_50um_15T,PNNL,Dusan Velickovic,True,Negative,sorghum,root,mac_p10_control,MALDI,MALDI,FTICR,15 T FTICR,NEDC,NEDC,MeOH,70% MeOH,200000.0,109,157,381,330
3771,2022-04-20_00h01m08s,mac_p6_nitrate_1_50um_15T,PNNL,Dusan Velickovic,True,Negative,sorghum,root,mac_p6_nitrate,MALDI,MALDI,FTICR,15 T FTICR,NEDC,NEDC,MeOH,70% MeOH,200000.0,27,71,330,242
3772,2022-04-19_20h58m11s,p11_ammonium_2_neglowmz,PNNL,Dusan Velickovic,True,Negative,sorghum,root,mac_p11_ammonium,MALDI,MALDI,FTICR,FTICR scimaX 7T,NEDC,NEDC,MeOH,70% MeOH,200000.0,36,86,233,965
3773,2022-04-19_20h56m35s,mac_p11_nitrate_1_neglowmz,PNNL,Dusan Velickovic,True,Negative,sorghum,root,mac_p11_nitrate,MALDI,MALDI,FTICR,FTICR scimaX 7T,NEDC,NEDC,MeOH,70% MeOH,200000.0,34,60,271,2059
3774,2022-04-19_20h57m55s,p11_ammonium_1_neglowmz,PNNL,Dusan Velickovic,True,Negative,sorghum,root,mac_p11_ammonium,MALDI,MALDI,FTICR,FTICR scimaX 7T,NEDC,NEDC,MeOH,70% MeOH,200000.0,31,52,367,791
3775,2022-04-18_23h54m13s,mac_p11_nitrate_s2_1_pos_highmz,PNNL,Dusan Velickovic,True,Positive,sorghum,root,mac_p11_nitrate,MALDI,MALDI,FTICR,FTICR scimaX 7T,DHB,DHB,MeOH,70% MeOH,200000.0,7,,7,584
3776,2022-04-16_01h16m36s,mac_p10_control_s3_r_20210919_#1_pos_lowmz,PNNL,Dusan Velickovic,True,Positive,sorghum,root,mac_p10_control,MALDI,MALDI,FTICR,FTICR scimaX 7T,DHB,DHB,MeOH,70% MeOH,200000.0,9,,17,2312
3777,2022-04-16_01h14m55s,mac_p7_control_s3_r_20210919_#2_pos_lowmz,PNNL,Dusan Velickovic,True,Positive,sorghum,root,mac_p7_control,MALDI,MALDI,FTICR,FTICR scimaX 7T,DHB,DHB,MeOH,70% MeOH,200000.0,16,4,36,3170
3778,2022-04-12_04h11m07s,20220120_G0.15_R1_test Analyte 1_1 (2),None,Nay Min Min Thaw Saw,True,Positive,defluviicoccus vanus,microbial colony,control,ESI,DESI,TOF,Synapt G2-S MS,Other,none,MeOH,98% methanol,140000.0,2,,,42
3779,2022-04-12_03h50m24s,20220223_G7.5_R1 Analyte 1_1,None,Nay Min Min Thaw Saw,True,Positive,defluviicoccus vanus,microbial colony,control,ESI,DESI,TOF,Synapt G2-S MS,Other,none,MeOH,98% methanol,140000.0,4,,1,134
3780,2022-04-12_03h24m01s,20220223_G1.5_R1 Analyte 1_1,None,Nay Min Min Thaw Saw,True,Positive,defluviicoccus vanus,microbial colony,control,ESI,DESI,TOF,Synapt G2-S MS,Other,none,MeOH,98% methanol,140000.0,3,,,183
3781,2022-04-08_21h22m19s,20220406_dv_smerchina_pos_small_30um,PNNL,Dusan Velickovic,True,Positive,soil bacteria,colonies,small pores,MALDI,MALDI,FTICR,FTICR,DHB,DHB,MeOH,70% MeOH,200000.0,4,,32,2175
3782,2022-04-08_08h23m36s,07-04-2022_pde_dhb-baseline_ko_t-test_v1,None,Jelle Schuurman,True,Positive,mouse,brain,knockout,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH | 0.1% TFA,300000.0,2,,,6
3783,2022-04-08_10h01m48s,20220408_189x703_40um_ETMx10_CFZmimetic_DAN_sub_Pos_mode_175-1000mz_70K_Laser37_4p5kV_350C_Slens90_Line_leftright_centroid,None,Landry Blanc,True,Positive,rat,liver,mimetic,MALDI,AP-SMALDI 5,Orbitrap,Orbitrap,DAN,DAN,Other,,98994.94936611666,5,,2,478
3784,2022-04-07_09h16m39s,07-04-2022_pde_dhb-baseline_wt-anomalies_extended,None,Jelle Schuurman,True,Positive,mouse,brain,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH | 0.1% TFA,300000.0,3,,,
3785,2022-04-07_09h17m04s,07-04-2022_pde_dhb-baseline_ko-anomalies_extended,None,Jelle Schuurman,True,Positive,mouse,brain,knockout,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH | 0.1% TFA,300000.0,1,,,
3786,2022-04-07_05h20m40s,SA6 trial 3,None,jacquelyn spathies,True,Positive,human,hacat cells,control,MALDI,MALDI,TOF,timsTOF Flex,DHB,"2,5-dihydroxybenzoic acid (DHB)",ACN,70% ACN,60000.0,2,,20,158
3787,2022-04-07_05h16m37s,SA6 control,None,jacquelyn spathies,True,Positive,human,hacat cells,control,MALDI,MALDI,TOF,timsTOF Flex,DHB,"2,5-dihydroxybenzoic acid (DHB)",ACN,70% ACN,60000.0,5,,8,246
3788,2022-04-07_02h40m42s,Positive mode_Norharmane Well 1_Centroid,None,Tassiani Sarretto,True,Positive,human,neuron,control,MALDI,MALDI,Orbitrap,Orbitrap,Norharmane,Norharmane,Other,,169705.62748477142,12,8,14,10
3789,2022-04-05_01h59m18s,20220331_tort_cntrl_erastin_12dhb_001_a13_t_cntl_2,PNNL,mike taylor,True,Positive,human,ovary,tumor,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH,280000.0,36,37,414,3044
3790,2022-04-03_20h36m28s,183_ifn,None,Alexandria Van Grouw,True,Positive,human,mesenchymal stromal cells,ifn treated,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,Other,none,3500000.0,9,15,33,7
3791,2022-03-30_19h40m05s,MutantEye-3,None,Dorothy Ahlf Wheatcraft,True,Positive,mouse,eye,mutant,MALDI,MALDI,TOF,TOF reflector,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),MeOH,70% MeOH | 0.1% TFA,30000.0,11,27,21,427
3792,2022-03-30_19h29m56s,MutantEye-2,None,Dorothy Ahlf Wheatcraft,True,Positive,mouse,eye,mutant,MALDI,MALDI,TOF,TOF reflector,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),MeOH,70% MeOH | 0.1% TFA,30000.0,11,23,14,372
3793,2022-03-30_19h20m12s,MutantEye-01,None,Dorothy Ahlf Wheatcraft,True,Positive,mouse,eye,mutant,MALDI,MALDI,TOF,TOF reflector,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),MeOH,70% MeOH | 0.1% TFA,30000.0,8,13,24,412
3794,2022-03-30_18h38m10s,ControlEye-1,None,Dorothy Ahlf Wheatcraft,True,Positive,mouse,eye,wildtype,MALDI,MALDI,TOF,TOF reflector,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),MeOH,70% MeOH | 0.1% TFA,30000.0,10,8,29,453
3795,2022-03-30_06h15m35s,Pos_Sample,None,Nay Min Min Thaw Saw,True,Positive,defluviicoccus vanus,microbial colony,control,ESI,DESI,TOF,TOF,Other,none,MeOH,98% methanol,140000.0,1,,,272
3796,2022-03-29_23h04m59s,ctrl hct116 1,None,Yijia wang,True,Positive,tumor spheroids,spheroids,n/a,MALDI,MALDI,TOF,TOF reflector,CHCA,CHCA,ACN,50%ACN,140000.0,6,,,28
3797,2022-03-28_21h29m44s,2022tort_c3_testsampleoptimization_run1_s4_12pass,PNNL,mike taylor,True,Positive,human,ovary,tumor,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH,280000.0,4,,30,1432
3798,2022-03-28_19h38m27s,2022tort_c3_testsampleoptimization_run1_s2_20pass,PNNL,mike taylor,True,Positive,human,ovary,tumor,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH,280000.0,5,,,763
3799,2022-03-24_16h56m33s,Lung_tissue,ISAS,Prasad Phapale,True,Negative,mouse,lung,wildtype,MALDI,AP-MALDI,TOF,timsTOF Flex,Other,2-Mercaptobenzothiazole (MBT),Acetone,70% Acetone,60000.0,6,,6,505
3800,2022-03-22_17h23m47s,NHP LN 42827,None,Eli Rosen,True,Positive,human,lymph node,rt-shiv+,Other,IR-MALDESI,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,58,128,764,3426
3801,2022-03-22_16h26m12s,NHP 42226 LN,None,Eli Rosen,True,Positive,human,lymph node,rt-shiv+,Other,IR-MALDESI,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,35,116,633,2498
3802,2022-03-21_18h51m06s,NHP 41380 LN,None,Eli Rosen,True,Positive,human,lymph node,rt-shiv+,Other,IR-MALDESI,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,15,,349,2998
3803,2022-03-21_15h13m13s,20211026_25x75_20um_Rate 2#20_AcN-AcOH_CHCA_Pos_mode_200-2000mz_70K_Laser39_5kV_350C_Slens90_Line_leftright_centroid,None,Landry Blanc,True,Positive,mouse,spleen,normal,MALDI,AP-SMALDI 5,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Toluene,70/30 Toluene/Prop,98994.94936611666,1,,6,151
3804,2022-03-21_13h17m49s,20211104_25x75_20um_RAte3#7_AcOH-Tol_DHB5mg_POS_mode_200-2000mz_70K_Laser39_4p5kV_350C_Slens90_Line_leftright_centroid,None,Landry Blanc,True,Positive,mouse,spleen,normal,MALDI,AP-SMALDI 5,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Toluene,70/30 Toluene/Prop,98994.94936611666,2,21,77,722
3805,2022-03-21_13h17m35s,20211104_25x75_20um_RAte3#7_AcOH-Tol_DHB5mg_POS_mode_200-2000mz_70K_Laser37_4p5kV_350C_Slens90_Line_leftright_centroid,None,Landry Blanc,True,Positive,mouse,spleen,normal,MALDI,AP-SMALDI 5,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Toluene,70/30 Toluene/Prop,98994.94936611666,3,12,77,700
3806,2022-03-16_18h47m58s,S-1908-000922_3_S1_glyc_pos_20220225_DV,PNNL,Dusan Velickovic,True,Positive,human,kidney,"s-1908-000922, 35 um spatial",MALDI,MALDI,FTICR,FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,6,,3,22
3807,2022-03-16_18h46m08s,S-1908-000922_1_S1_glyc_pos_20220225_DV,PNNL,Dusan Velickovic,True,Positive,human,kidney,s-1908-000922,MALDI,MALDI,FTICR,FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,5,1,5,15
3808,2022-03-16_18h46m57s,S-1908-000922_2_S1_glyc_pos_20220225_DV,PNNL,Dusan Velickovic,True,Positive,human,kidney,s-1908-000922,MALDI,MALDI,FTICR,FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,7,7,12,8
3809,2022-02-23_09h51m00s,20220223_G1.5_R1 Analyte 1_1,None,Nay Min Min Thaw Saw,True,Positive,defluviicoccus vanus,microbial colony,control,ESI,DESI,TOF,TOF,Other,none,MeOH,98% methanol,140000.0,3,,,183
3810,2022-03-16_01h17m03s,tortitest2001,PNNL,mike taylor,True,Positive,human,ovary,tumor,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH,280000.0,3,,,244
3811,2022-03-16_00h53m16s,S-2102-006581_ref_1_20220225_DV,PNNL,Dusan Velickovic,True,Positive,human,kidney,ref_s-2102-006581,MALDI,MALDI,FTICR,FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,2,,,3
3812,2022-03-16_00h08m37s,tortitest1001,PNNL,mike taylor,True,Positive,human,ovary,tumor,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH,280000.0,3,,,141
3813,2022-03-15_20h49m16s,S-2102-006581_2_S5_glyc_pos_20220225_DV,PNNL,Dusan Velickovic,True,Positive,human,kidney,s-2102-006581,MALDI,MALDI,FTICR,FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,3,,,14
3814,2022-03-15_20h47m52s,S-2102-006581_1_S5_glyc_pos_20220225_DV,PNNL,Dusan Velickovic,True,Positive,human,kidney,s-2102-006581,MALDI,MALDI,FTICR,FTICR,CHCA,CHCA,ACN,"50% ACN, 50% H2O with 0.1% TFA",200000.0,3,,,9
3815,2022-02-18_00h05m58s,meredith_gelatine_lowmz_all_peaks,PNNL,Dusan Velickovic,True,Negative,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),MeOH,70% MeOH,140000.0,84,109,108,524
3816,2022-02-17_22h10m19s,20220215_dv_meredith_gelatine_lowmz_50000peaks,PNNL,Dusan Velickovic,True,Negative,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),MeOH,70% MeOH,140000.0,76,104,128,513
3817,2022-02-17_20h55m39s,20220211_dv_meredith_1_lowmz,PNNL,Dusan Velickovic,True,Negative,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),MeOH,70% MeOH,140000.0,25,73,402,595
3818,2022-02-17_07h50m39s,20220215_dv_meredith_gelatine_lowmz,PNNL,Dusan Velickovic,True,Negative,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),MeOH,70% MeOH,140000.0,67,76,240,1886
3819,2022-02-17_20h55m59s,20220211_dv_meredith_2_lowmz,PNNL,Dusan Velickovic,True,Negative,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),MeOH,70% MeOH,140000.0,27,120,289,187
3820,2022-02-17_01h51m02s,20220215_dv_meredith_hpmc_neg_lowmz,PNNL,Dusan Velickovic,True,Negative,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,NEDC,NEDC,MeOH,70% MeOH,140000.0,36,58,166,1869
3821,2022-02-17_03h11m42s,20220215_dv_meredith_gelatine_lowmz,PNNL,Dusan Velickovic,True,Negative,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,NEDC,NEDC,MeOH,70% MeOH,140000.0,67,76,240,1886
3822,2022-02-17_07h52m02s,20220215_dv_meredith_hpmc_lowmz,PNNL,Dusan Velickovic,True,Negative,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,NEDC,n-(1-naphthyl)ethylenediamine dihydrochloride (NEDC),MeOH,70% MeOH,140000.0,36,58,166,1869
3823,2022-02-17_01h52m03s,20220215_dv_meredith_gelatine_lowmz_neg,PNNL,Dusan Velickovic,True,Negative,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,NEDC,NEDC,MeOH,70% MeOH,140000.0,67,76,240,1886
3824,2022-03-11_20h05m24s,20200302_dv_meredith_tape_pos_lowmz_50um_KEGG,PNNL,Dusan Velickovic,True,Positive,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,DHB,DHB,MeOH,70% MeOH,200000.0,8,3,8,1007
3825,2022-03-11_20h20m47s,20200302_dv_meredith_tape_pos_lowmz_50um_KEGG,PNNL,Dusan Velickovic,True,Positive,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,DHB,DHB,MeOH,70% MeOH,200000.0,8,3,8,1007
3826,2022-03-11_21h18m45s,20200302_dv_meredith_tape_pos_lowmz_50um_reducedpeaks_KEGG,PNNL,Dusan Velickovic,True,Positive,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,DHB,DHB,MeOH,70% MeOH,200000.0,10,,36,14
3827,2022-03-12_01h54m35s,20200302_dv_meredith_tape_pos_lowmz_50um_reducedpeaks2,PNNL,Dusan Velickovic,True,Positive,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,DHB,DHB,MeOH,70% MeOH,140000.0,10,2,34,18
3828,2021-11-30_00h13m55s,2021-11-25_FDA_W7_100x100_a25ss30rf100_DANneg,♡EMBL♡,Mohammed Shahraz,True,Negative,hela cells,n/a,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DAN,DAN,ACN,70% ACN,140000.0,3,,,274
3829,2022-03-11_19h29m23s,20220302_DV_Meredfith_pos_lowmz,PNNL,Dusan Velickovic,True,Positive,sorghum,root,control,MALDI,MALDI,FTICR,FTICR,DHB,DHB,MeOH,70% MeOH,140000.0,7,,14,1042
3830,2022-03-09_19h12m43s,Kidney-right_10ppm_shortlist,None,Dorothy Ahlf Wheatcraft,True,Positive,mouse,kidney,wildtype,MALDI,MALDI,TOF,TOF reflector,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),MeOH,70% MeOH | 0.1% TFA,40000.0,67,,4,1565
3831,2022-03-10_02h44m37s,kmt3 tissue-total ion count-8.22,None,Kaira Mayberry,True,Negative,mouse,ovary,"cancer, hcc",MALDI,MALDI,FTICR,FTICR,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,1000000.0,63,44,88,490
3832,2022-03-08_16h44m33s,20220307_458x693_25um_Mouse sample train bloc3#4_Dan spray+Plamd31++_Neg_mode_200-1000mz_70K_Laser39_5.5kV_350C_Slens90_line_leftright_centroid,None,Landry Blanc,True,Negative,mouse,lung,normal,MALDI,AP-SMALDI 5,Orbitrap,Orbitrap,DAN,DAN,Acetone,70/30 acetone/water,98994.94936611666,41,110,104,529
3833,2022-03-08_08h31m54s,20220304_mt_torti_sampl_1,PNNL,mike taylor,True,Positive,human,ovary,tumor,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH,280000.0,14,46,286,1124
3834,2022-03-04_11h34m22s,220303_irenelf_9aa_region4_metaspace,IMSMI,Eduardo Chicano-Galvez,True,Negative,human,cells,no gelatin,MALDI,MALDI,TOF,qTOF,9AA,9-aminoacridine (9AA),ACN,70% ACN,35000.0,8,6,30,56
